ok,source_path,run_id,profile_hash,n_x,n_t,x_min,x_max,z_min,z_max,t_min,t_max,Hs,Tp,t_prop,Xc_WK,has_period_var,period_len,file_size_mb
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07133.nc,input_07133,fd8d47f9d75a,821,8181,0.0,1173.41162109375,-3.5081787109375,8.44781494140625,0.0,1227.02124,3.208627939224243,11.764705657958984,153.39189030722775,350.59248015198995,True,62,11.753
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07134.nc,input_07134,706c3a3e3f7c,978,9135,0.0,1169.8482666015625,-6.60150146484375,7.84234619140625,0.0,1370.1521,0.8710761666297913,10.0,171.28400651766526,293.3601185090381,True,62,13.986
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07137.nc,input_07137,9b70a340959e,806,8164,0.0,1151.94677734375,-2.87396240234375,7.83306884765625,0.0,1224.46863,1.6479305028915405,11.764705657958984,153.06171450617848,350.59248015198995,True,62,10.859
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07149.nc,input_07149,13ce50a04a41,887,8132,0.0,1060.885986328125,-2.39398193359375,8.38800048828125,0.0,1219.70105,0.5385510921478271,10.0,152.47146939907608,293.3601185090381,True,62,11.173
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07161.nc,input_07161,d5dfbcc2d58c,1010,8942,0.0,1113.8951416015625,-2.71044921875,7.9635009765625,0.0,1341.1615,0.6973158717155457,9.302325248718262,167.65629280350595,270.4700892441342,True,62,14.09
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07163.nc,input_07163,de8483a51722,898,8163,0.0,1074.0572509765625,-1.529296875,8.6527099609375,0.0,1224.32227,0.36131545901298523,10.0,153.0537775761146,293.3601185090381,True,62,10.975
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07174.nc,input_07174,bb8d5170138b,1056,8838,0.0,1001.7761840820312,-2.5638427734375,7.72955322265625,0.0,1325.59204,0.9585722088813782,8.163265228271484,165.70553602152557,232.63996947533815,True,62,14.894
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07184.nc,input_07184,aa05ec698f3c,1112,8813,0.0,983.0531616210938,-2.384765625,8.38629150390625,0.0,1321.81714,0.9443396329879761,7.692307949066162,165.24591423777156,216.78489796173628,True,62,15.686
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07201.nc,input_07201,9b8f34acb5ea,946,8113,0.0,1043.2418212890625,-1.079345703125,8.9786376953125,0.0,1216.82166,0.5703415274620056,9.302325248718262,152.11205846788647,270.4700892441342,True,62,12.029
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07205.nc,input_07205,03b01f25ecb6,1115,8595,0.0,985.7076416015625,-1.88958740234375,8.98040771484375,0.0,1289.10559,1.4896039962768555,7.692307949066162,161.15341172037347,216.78489796173628,True,62,16.182
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07206.nc,input_07206,8ea1f2655b66,952,8606,0.0,1049.865478515625,-2.84478759765625,7.81817626953125,0.0,1290.77588,0.7507162094116211,9.302325248718262,161.35513265280326,270.4700892441342,True,62,12.701
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07225.nc,input_07225,1c386d6de76c,774,8149,0.0,1221.4993896484375,-2.0716552734375,7.7373046875,0.0,1222.23291,1.5793579816818237,12.903225898742676,152.79866481684854,387.1505344034428,True,62,10.438
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07227.nc,input_07227,c518aa417e6b,915,8123,0.0,1094.412841796875,-2.1473388671875,9.20172119140625,0.0,1218.31885,1.8320389986038208,10.0,152.3043349579687,293.3601185090381,True,62,12.853
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07241.nc,input_07241,bca3f898b70b,1265,9935,0.0,1118.43310546875,-5.96942138671875,8.255126953125,0.0,1490.10522,0.7864125370979309,7.692307949066162,186.26901251113537,216.78489796173628,True,62,19.197
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07242.nc,input_07242,0be762427887,964,8676,0.0,1063.113037109375,-2.3812255859375,8.186767578125,0.0,1301.2843,1.0035909414291382,9.302325248718262,162.6613955485128,270.4700892441342,True,62,13.171
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07243.nc,input_07243,dfcbc1c894ea,897,8461,0.0,1072.85986328125,-2.36151123046875,7.79449462890625,0.0,1269.02625,0.9520527124404907,10.0,158.63513995215646,293.3601185090381,True,62,12.006
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07260.nc,input_07260,3f6206007434,991,8682,0.0,1011.83056640625,-2.58404541015625,7.7445068359375,0.0,1302.15112,2.178166627883911,8.69565200805664,162.7831140607011,250.40250975540772,True,62,14.575
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07266.nc,input_07266,1fe61d8c4e8f,914,8094,0.0,1093.2154541015625,-1.6817626953125,9.1822509765625,0.0,1213.9751,1.748177170753479,10.0,151.75461657413547,293.3601185090381,True,62,12.572
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07277.nc,input_07277,c405339f4428,1120,8751,0.0,990.1318359375,-1.88848876953125,8.45550537109375,0.0,1312.52051,0.7405093908309937,7.692307949066162,164.0727614653115,216.78489796173628,True,62,15.608
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07287.nc,input_07287,63c6d8883ca9,717,7723,0.0,1260.3707275390625,-2.5057373046875,8.322265625,0.0,1158.31689,1.049011468887329,14.285714149475098,144.80620404572687,431.2721193856537,True,62,8.852
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07312.nc,input_07312,c74bc959035f,801,8135,0.0,1144.791748046875,-3.06195068359375,7.802001953125,0.0,1220.09949,0.6194979548454285,11.764705657958984,152.52835155799056,350.59248015198995,True,62,10.077
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07315.nc,input_07315,d50143fbfddc,709,7768,0.0,1246.2884521484375,-2.614013671875,7.4840087890625,0.0,1165.10474,2.0555880069732666,14.285714149475098,145.6572946401202,431.2721193856537,True,62,9.032
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07322.nc,input_07322,28b36d59fe3a,708,7620,0.0,1244.528076171875,-1.85418701171875,8.31585693359375,0.0,1142.87451,2.080378293991089,14.285714149475098,142.87296745952693,431.2721193856537,True,62,9.177
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07334.nc,input_07334,4531faf34f60,821,8102,0.0,1173.41162109375,-6.77093505859375,8.819091796875,0.0,1215.21423,0.6214092373847961,11.764705657958984,151.91645415646656,350.59248015198995,True,62,10.413
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07345.nc,input_07345,8d917abde4db,792,7888,0.0,1131.912841796875,-2.10760498046875,8.3953857421875,0.0,1183.11243,1.2467840909957886,11.764705657958984,147.89512552621494,350.59248015198995,True,62,10.389
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07360.nc,input_07360,51b35a99b430,1038,9057,0.0,1059.866943359375,-7.2762451171875,7.5537109375,0.0,1358.44214,0.5849553346633911,8.69565200805664,169.81566447506486,250.40250975540772,True,62,14.243
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07361.nc,input_07361,c91ce77ea90b,1042,8885,0.0,1063.9552001953125,-2.25701904296875,8.00299072265625,0.0,1332.62549,0.9182455864636384,8.695652173913045,166.57905900832952,250.40251526539015,True,62,14.791
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07362.nc,input_07362,00e148abbc9a,886,8222,0.0,1059.6885986328125,-2.4136962890625,8.1685791015625,0.0,1233.15967,0.4360804855823517,10.0,154.16094081287736,293.3601185090381,True,62,10.981
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07369.nc,input_07369,8eea05d0fab8,1062,8926,0.0,1007.4735107421875,-2.6917724609375,7.7442626953125,0.0,1338.78882,0.3303520083427429,8.163265228271484,167.35738030702817,232.63996947533815,True,62,13.738
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07376.nc,input_07376,49504c207e2f,899,8300,0.0,1075.254638671875,-1.61944580078125,8.41650390625,0.0,1244.87769,0.9072985053062439,10.0,155.62119464315475,293.3601185090381,True,62,11.949
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07390.nc,input_07390,980da3e3250f,721,7697,0.0,1267.4119873046875,-2.01763916015625,8.67535400390625,0.0,1154.43115,4.0804362297058105,14.285714149475098,144.30534395075586,431.2721193856537,True,62,9.899
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07405.nc,input_07405,1dab9f0990c4,955,7980,0.0,975.0366821289062,-2.30133056640625,8.63970947265625,0.0,1196.87561,1.7762553691864014,8.69565200805664,149.62361752599514,250.40250975540772,True,62,12.998
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07419.nc,input_07419,558f630c5a03,934,8588,0.0,1117.1632080078125,-2.52215576171875,8.17889404296875,0.0,1288.07471,1.137252926826477,10.0,161.02967222555372,293.3601185090381,True,62,13.012
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07425.nc,input_07425,f3e57052ff1d,779,8129,0.0,1229.4005126953125,-3.87164306640625,8.13134765625,0.0,1219.26062,0.8261030912399292,12.903225898742676,152.4275555336626,387.1505344034428,True,62,10.1
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07432.nc,input_07432,56d104f6d6de,900,8205,0.0,1076.4520263671875,-1.916015625,8.5269775390625,0.0,1230.63989,2.10263991355896,10.0,153.8435247747941,293.3601185090381,True,62,12.538
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07435.nc,input_07435,1610188003de,997,8678,0.0,1099.543701171875,-2.4163818359375,8.62432861328125,0.0,1301.56616,0.9689226150512695,9.302325248718262,162.7058209073958,270.4700892441342,True,62,14.109
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07437.nc,input_07437,190afb39c08c,1392,9679,0.0,948.7921142578125,-2.59710693359375,8.23486328125,0.0,1451.71558,1.0197029113769531,6.25,181.48644705561657,167.11291566932027,True,62,21.864
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07441.nc,input_07441,c6e604c516f7,857,8117,0.0,1117.1961669921875,-7.008056640625,8.5584716796875,0.0,1217.40015,0.6434422731399536,10.810811042785645,152.18606846073374,319.7582367914217,True,62,10.86
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07445.nc,input_07445,cead45e3d8cf,818,8228,0.0,1169.11865234375,-2.7529296875,8.04608154296875,0.0,1234.05664,0.7207712531089783,11.764705657958984,154.27300297217155,350.59248015198995,True,62,10.503
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07446.nc,input_07446,a34281e90cdc,906,8340,0.0,1083.6363525390625,-1.74566650390625,8.370361328125,0.0,1250.89734,0.3763008117675781,10.0,156.3773044151494,293.3601185090381,True,62,11.016
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07468.nc,input_07468,93e9f0fc77f4,813,8083,0.0,1161.963623046875,-4.03997802734375,8.510009765625,0.0,1212.35461,0.9817771911621094,11.764705657958984,151.55429958185675,350.59248015198995,True,62,10.431
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07484.nc,input_07484,7beb813233cb,707,7739,0.0,1242.767822265625,-3.1834716796875,7.4945068359375,0.0,1160.75903,0.34420499205589294,14.285714149475098,145.10390064043048,431.2721193856537,True,62,7.968
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07486.nc,input_07486,ea1b9dc1da9e,877,8541,0.0,1143.298828125,-2.39361572265625,7.96234130859375,0.0,1281.0863,0.38575437664985657,10.810811042785645,160.14683149294675,319.7582367914217,True,62,11.155
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07488.nc,input_07488,6c536afb6e73,918,8356,0.0,1098.0050048828125,-2.58917236328125,8.4398193359375,0.0,1253.27209,1.044029951095581,10.0,156.66841572918082,293.3601185090381,True,62,12.433
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07492.nc,input_07492,cd5ffedea764,743,8000,0.0,1306.138427734375,-2.01361083984375,8.306396484375,0.0,1199.90588,2.952458143234253,14.285714149475098,150.00586545473243,431.2721193856537,True,62,10.344
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07494.nc,input_07494,5c39c182439d,921,8507,0.0,1101.59716796875,-3.99859619140625,8.12542724609375,0.0,1275.92627,0.6979625225067139,10.0,159.50060711982192,293.3601185090381,True,62,12.468
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07523.nc,input_07523,903fea5c7fa0,754,7926,0.0,1189.895263671875,-2.133544921875,7.92144775390625,0.0,1188.77783,0.9619665741920471,12.903225898742676,148.60078792960985,387.1505344034428,True,62,9.32
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07541.nc,input_07541,3f9ac9fb004f,698,7556,0.0,1226.9251708984375,-2.53302001953125,8.16796875,0.0,1133.28125,0.5776175856590271,14.285714149475098,141.6792689618541,431.2721193856537,True,62,8.0
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07549.nc,input_07549,dae84d1a1060,831,8355,0.0,1187.721435546875,-2.8876953125,8.08929443359375,0.0,1253.14099,1.0584625005722046,11.764705657958984,156.64813327818612,350.59248015198995,True,62,11.231
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07579.nc,input_07579,64241951ddf4,1935,11243,0.0,877.8251953125,-2.71728515625,8.771728515625,0.0,1686.30688,1.1604182720184326,4.7058820724487305,210.8086905463844,111.20329542341754,True,62,35.264
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07594.nc,input_07594,74ae69ad088f,855,8687,0.0,1222.065185546875,-4.34246826171875,7.59454345703125,0.0,1302.96057,0.8630000352859497,11.764705657958984,162.8733018606731,350.59248015198995,True,62,11.741
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07596.nc,input_07596,e52a8f684bcc,900,8775,0.0,1173.3170166015625,-2.42608642578125,7.72393798828125,0.0,1316.14709,0.5122471451759338,10.810811042785645,164.5330060225494,319.7582367914217,True,62,12.106
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07601.nc,input_07601,8ba201b7918f,762,7936,0.0,1202.5369873046875,-1.06170654296875,8.22125244140625,0.0,1190.25232,1.1309638023376465,12.903225898742676,148.787847415874,387.1505344034428,True,62,9.915
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07614.nc,input_07614,eaa8b2c489b5,866,8403,0.0,1128.9423828125,-6.4326171875,7.86627197265625,0.0,1260.32581,1.6238343715667725,10.810811042785645,157.54918765359625,319.7582367914217,True,62,11.983
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07622.nc,input_07622,ad234cc9cfa0,926,8507,0.0,1107.5841064453125,-2.98956298828125,8.200439453125,0.0,1275.90515,0.4030180275440216,10.0,159.50700138346699,293.3601185090381,True,62,11.727
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07635.nc,input_07635,b25372427c7f,830,8121,0.0,1081.95751953125,-2.23333740234375,7.7476806640625,0.0,1218.02551,0.6340523362159729,10.810811042785645,152.2662181151842,319.7582367914217,True,62,10.102
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07661.nc,input_07661,a639ca4c9f37,855,7759,0.0,1022.569580078125,-0.3604736328125,8.73150634765625,0.0,1163.72498,1.4723793268203735,10.0,145.47152680905583,293.3601185090381,True,62,11.244
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07666.nc,input_07666,d965819b4d7f,909,8726,0.0,1185.063232421875,-4.97955322265625,8.29241943359375,0.0,1308.77954,1.0771644115447998,10.810811042785645,163.5984968440931,319.7582367914217,True,62,12.712
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07677.nc,input_07677,5a2d62b90826,802,7944,0.0,1146.2227783203125,-2.3848876953125,8.76812744140625,0.0,1191.50122,1.4016140699386597,11.764705657958984,148.93811073520695,350.59248015198995,True,62,10.541
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07678.nc,input_07678,9bffef6efd9d,813,8081,0.0,1161.963623046875,-1.75274658203125,8.5252685546875,0.0,1212.00317,1.1838685274124146,11.764705657958984,151.51930104955505,350.59248015198995,True,62,10.764
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07684.nc,input_07684,4d7c207c0cbf,951,8319,0.0,1048.7615966796875,-2.29132080078125,8.58367919921875,0.0,1247.72253,1.319597601890564,9.302325248718262,155.98271985064338,270.4700892441342,True,62,13.14
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07711.nc,input_07711,c8bf6af16dba,740,7597,0.0,1167.7724609375,-1.507080078125,8.7459716796875,0.0,1139.4408,0.975048303604126,12.903225898742676,142.4478343447739,387.1505344034428,True,62,8.989
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07718.nc,input_07718,4cd30a135828,1258,9094,0.0,912.5758056640625,-1.88067626953125,7.99700927734375,0.0,1363.974,1.3436195430472249,6.557377049180328,170.50186764846381,177.86879794746847,True,62,18.693
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07727.nc,input_07727,0eb5b81ba39c,1082,8880,0.0,1026.4644775390625,-6.99066162109375,8.38818359375,0.0,1331.88196,0.8446952700614929,8.163265228271484,166.49417664478023,232.63996947533815,True,62,15.006
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07749.nc,input_07749,5b4e764abc76,903,8403,0.0,1080.044189453125,-3.36199951171875,8.0679931640625,0.0,1260.33972,0.5113170742988586,10.0,157.55011353508237,293.3601185090381,True,62,11.606
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07754.nc,input_07754,db2982a0a127,664,7391,0.0,1314.3104248046875,-1.965576171875,8.3262939453125,0.0,1108.52966,0.41999661922454834,16.0,138.58377013351722,485.6803356680588,True,62,7.255
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07761.nc,input_07761,1d6f1bb502bd,1084,9454,0.0,1106.88134765625,-3.79266357421875,7.45733642578125,0.0,1417.97534,0.8007827401161194,8.69565200805664,177.25498995507135,250.40250975540772,True,62,16.331
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07762.nc,input_07762,4f537b8d3854,791,8276,0.0,1248.3629150390625,-2.82958984375,8.17041015625,0.0,1241.32581,0.2882523536682129,12.903225898742676,155.1671536416979,387.1505344034428,True,62,9.459
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07810.nc,input_07810,85c4a435e1b4,727,8197,0.0,1439.19970703125,-6.767578125,7.51239013671875,0.0,1229.42188,3.375702142715454,16.0,153.68785732086837,485.6803356680588,True,62,9.963
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07820.nc,input_07820,f16d8ae76934,919,8860,0.0,1198.114501953125,-6.05987548828125,8.08514404296875,0.0,1328.91052,0.7452313899993896,10.810811042785645,166.11552418319653,319.7582367914217,True,62,12.626
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07821.nc,input_07821,109a1ece1eee,807,8029,0.0,1153.377685546875,-1.9481201171875,8.4569091796875,0.0,1204.25793,0.9045429229736328,11.764705657958984,150.5474121551077,350.59248015198995,True,62,10.188
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07822.nc,input_07822,fc7b2e613ac1,859,8214,0.0,1119.806396484375,-2.38079833984375,8.30419921875,0.0,1231.96643,0.9623393416404724,10.810811042785645,154.00927005041814,319.7582367914217,True,62,11.306
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07829.nc,input_07829,a637c0095e4d,1097,8175,0.0,905.9978637695312,-1.16754150390625,8.89141845703125,0.0,1226.1355,1.9035135507583618,7.272727012634277,153.2808544490096,202.5268996891445,True,62,15.491
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07830.nc,input_07830,5406ca24f51c,1136,9313,0.0,1077.740234375,-2.42950439453125,7.93048095703125,0.0,1396.84351,0.6556262373924255,8.163265228271484,174.61425658421933,232.63996947533815,True,62,16.644
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07833.nc,input_07833,47eb9dba37a2,906,8442,0.0,1083.6363525390625,-1.88018798828125,8.02679443359375,0.0,1266.20349,0.3298749327659607,10.0,158.28062176190716,293.3601185090381,True,62,10.798
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07841.nc,input_07841,eb0c34b41a93,1375,9438,0.0,881.7319946289062,-2.42303466796875,8.2469482421875,0.0,1415.54199,1.078372597694397,5.970149040222168,176.94573225025155,157.22295224239454,True,62,20.899
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07845.nc,input_07845,a577f857e284,824,7867,0.0,1074.126708984375,-1.127197265625,8.602783203125,0.0,1179.9043,1.0535104274749756,10.810811042785645,147.4919917508288,319.7582367914217,True,62,10.502
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07869.nc,input_07869,15758a87efe2,752,7836,0.0,1186.73486328125,-3.35394287109375,8.153076171875,0.0,1175.27612,0.8169806599617004,12.903225898742676,146.9261189119611,387.1505344034428,True,62,9.171
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07876.nc,input_07876,9af85a03b5ab,890,8276,0.0,1064.4781494140625,-2.3983154296875,8.08966064453125,0.0,1241.26245,0.41503453254699707,10.0,155.17804269135365,293.3601185090381,True,62,11.113
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07889.nc,input_07889,cb34b4ae336b,839,8116,0.0,1093.7037353515625,-3.2763671875,8.110595703125,0.0,1217.26843,0.8421958684921265,10.810811042785645,152.16038847024763,319.7582367914217,True,62,10.774
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07898.nc,input_07898,35ac969ac7fe,854,8236,0.0,1113.28076171875,-6.00146484375,7.97137451171875,0.0,1235.25671,0.5767461061477661,10.810811042785645,154.41505157099016,319.7582367914217,True,62,10.744
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07904.nc,input_07904,2d14314e7dc6,1017,8731,0.0,1038.4039306640625,-3.301513671875,7.92950439453125,0.0,1309.49963,0.9531676769256592,8.69565200805664,163.7018858527444,250.40250975540772,True,62,14.331
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07907.nc,input_07907,c24e473d5f29,935,8122,0.0,1031.0982666015625,-1.6185302734375,8.7244873046875,0.0,1218.1875,1.176032543182373,9.302325248718262,152.2912033420282,270.4700892441342,True,62,12.494
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07912.nc,input_07912,c7005d571b6d,1137,8552,0.0,939.0634765625,-1.8162841796875,8.61175537109375,0.0,1282.68323,1.1662566661834717,7.272727012634277,160.338355787615,202.5268996891445,True,62,16.001
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07925.nc,input_07925,0e2570eff701,749,7830,0.0,1181.9942626953125,-1.5845947265625,7.99798583984375,0.0,1174.41968,1.6904228637108605,12.903225806451614,146.82103645823554,387.1505314489869,True,62,9.769
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07926.nc,input_07926,f4c2367b94d7,858,8390,0.0,1118.501220703125,-2.2691650390625,7.66485595703125,0.0,1258.41711,0.8374641537666321,10.810811042785645,157.3102411132078,319.7582367914217,True,62,11.305
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07935.nc,input_07935,d84ac018783d,849,8241,0.0,1106.7550048828125,-2.59783935546875,7.99212646484375,0.0,1236.04175,0.3995169997215271,10.810811042785645,154.51498270339718,319.7582367914217,True,62,10.436
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07938.nc,input_07938,0b30bca12fbb,1048,9468,0.0,1155.845703125,-7.085693359375,7.73431396484375,0.0,1420.09692,0.9135133624076843,9.302325248718262,177.51562755195232,270.4700892441342,True,62,15.396
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07945.nc,input_07945,d82d4d7a756d,673,7550,0.0,1332.1517333984375,-2.926025390625,7.79498291015625,0.0,1132.36707,0.9020232558250427,16.0,141.557193383227,485.6803356680588,True,62,7.974
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07950.nc,input_07950,323c70bad9d9,1158,8671,0.0,956.4229736328125,-1.9251708984375,8.8148193359375,0.0,1300.5022,1.174324631690979,7.272727012634277,162.5689889359134,202.5268996891445,True,62,16.513
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07955.nc,input_07955,5c0a5f73f769,957,8725,0.0,1144.703125,-6.39117431640625,8.43023681640625,0.0,1308.64502,0.4425956606864929,10.0,163.5807296036059,293.3601185090381,True,62,12.402
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07956.nc,input_07956,57a3c60b2832,1389,9735,0.0,946.745849609375,-2.79248046875,7.97357177734375,0.0,1460.10388,1.5788894891738892,6.25,182.5271042104796,167.11291566932027,True,62,22.341
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07968.nc,input_07968,cbf92b845a35,821,7982,0.0,1070.211181640625,-2.50042724609375,8.110595703125,0.0,1197.15149,1.2716095447540283,10.810811042785645,149.65184695096093,319.7582367914217,True,62,10.785
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07970.nc,input_07970,c737fbe7ee4d,912,8469,0.0,1090.8206787109375,-7.14752197265625,7.90673828125,0.0,1270.24011,0.8831520676612854,10.0,158.7829971411023,293.3601185090381,True,62,12.138
True,funwave_capstone_artifacts_v8_field\extracted_nc\J2\J2\nc_small_ali_07973.nc,input_07973,ab8d410f4125,996,9043,0.0,1191.4012451171875,-5.586181640625,8.69384765625,0.0,1356.33044,0.754951000213623,10.0,169.54843026060192,293.3601185090381,True,62,13.905
