run_id,profile_hash,cache_path,source_path,n_stations,nt,dt,Hs,Tp,offshore_x,offshore_depth,trim_start
input_01263,17ebb283ef1a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01263__b31e43ee646d0380.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01263.nc,10,1774,0.6,0.6342230439186096,10.0,378.37469482421875,8.0037841796875,197.71617533475128
input_01267,1b8bd8dd8da6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01267__8a1a9a1ba69d2340.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01267.nc,10,1739,0.6,0.36384135484695435,11.764705657958984,452.1927490234375,7.86474609375,194.7445696621122
input_01272,602f7eb3823e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01272__3679cddf8ec4a3d8.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01272.nc,10,1754,0.6,0.5324743390083313,11.764705657958984,452.1927490234375,7.86407470703125,195.97130980205085
input_01274,e5da4565d92b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01274__45a04247005aabe7.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01274.nc,10,1736,0.6,0.4237518608570099,10.810811042785645,412.4228820800781,8.2489013671875,194.44254918658274
input_01279,d8d3b84c4015,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01279__9b333825736b24e6.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01279.nc,10,1724,0.6,1.188157320022583,8.163265228271484,300.0580749511719,8.7598876953125,193.38293225680314
input_01280,dc89de0674ee,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01280__0d040156c7202449.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01280.nc,10,1594,0.6,0.40557342767715454,16.0,626.4285278320312,7.56536865234375,182.27861286950701
input_01307,9dbc47c8d868,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01307__e7807d06068ce2b7.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01307.nc,10,1548,0.6,0.5458799600601196,16.0,626.4285278320312,8.7786865234375,178.36742649177296
input_01334,7c56739a9257,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01334__b537016f7bda49f4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01334.nc,10,1743,0.6,0.7742978930473328,10.810811042785645,412.4228820800781,8.273193359375,195.05996867386517
input_01350,a7d2f6f255a8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01350__bf66cf7a841dab9d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01350.nc,10,1831,0.6,0.6506975293159485,10.0,378.37469482421875,7.84197998046875,202.5512242130846
input_01351,7d55fe83bfeb,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01351__37f3bbfec8b388a4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01351.nc,10,1534,0.6,0.4776005148887634,16.0,626.4285278320312,7.7117919921875,177.12062053591995
input_01356,0ba0394c1ba9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01356__66dbfb7779662e88.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01356.nc,10,1699,0.6,1.2002874612808228,10.810811042785645,412.4228820800781,8.57025146484375,191.29669296415227
input_01357,c4788ecc0e4d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01357__7f6ff0741667bc87.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01357.nc,10,1862,0.6,0.9360082149505615,10.0,380.76947021484375,7.72698974609375,205.25735887613712
input_01361,20bccf1f8a7d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01361__0fa968fdc62978db.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01361.nc,10,1640,0.6,0.4852737784385681,10.810811042785645,412.4228820800781,8.431884765625,186.25354216150455
input_01367,56ac045fb189,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01367__bd3f1e99567c08cb.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01367.nc,10,1660,0.6,0.5384441614151001,10.810811042785645,412.4228820800781,8.26385498046875,187.95721536890076
input_01369,b100aa41db73,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01369__f21e3e142db6ceea.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01369.nc,10,1749,0.6,1.5955620095363492,11.764705882352942,452.1927490234375,7.98553466796875,195.57000608964236
input_01374,ac6a66ba95df,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01374__32ca7632e05cb255.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01374.nc,10,1703,0.6,1.0912993888175009,11.764705882352942,452.1927490234375,7.99285888671875,191.59731457940075
input_01375,38584c9286b8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01375__0ff753575594f512.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01375.nc,10,1827,0.6,1.1889243125915527,10.810811042785645,412.4228820800781,7.9998779296875,202.27216474058906
input_01386,f1978fb9bfbe,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01386__76e24e86ef8b0f0d.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01386.nc,10,1738,0.6,1.1395094150374325,10.81081081081081,412.4228515625,7.98382568359375,194.65797816074033
input_01395,0a861eaab99e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01395__45e7dbae89dc7577.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01395.nc,10,1724,0.6,1.143652462567997,12.903225806451614,499.3451843261719,7.980224609375,193.43463977715345
input_01406,52ebd0bdca6b,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01406__943d8b5794c6073e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01406.nc,10,1639,0.6,0.5286041498184204,11.764705657958984,452.1927490234375,8.47491455078125,186.12990794553286
input_01409,e59430314d29,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01409__223ad7f104a9bbc0.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01409.nc,10,1793,0.6,1.001003623008728,10.0,378.37469482421875,8.03070068359375,199.35156416841502
input_01410,bbbe1433762c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01410__f1a5b88df76aef97.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01410.nc,10,1820,0.6,0.8417301774024963,10.0,378.37469482421875,7.892578125,201.68957284694295
input_01414,fb6bc3008ce4,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01414__4f3ca0a852b6b5f0.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01414.nc,10,1717,0.6,1.7799046039581299,7.272727012634277,261.2183837890625,9.21624755859375,192.84389601374383
input_01416,88f82012b609,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01416__5c45951322fe516b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01416.nc,10,1906,0.6,0.6709470152854919,10.0,384.36163330078125,7.85028076171875,209.01107990991952
input_01417,98a1d1ef7369,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01417__d7a59a1f79625562.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01417.nc,10,1976,0.6,0.5633938312530518,8.69565200805664,322.9681396484375,8.3092041015625,215.0159404208934
input_01418,9a7d7d2c72da,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01418__cd02b482d2cc1da7.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01418.nc,10,1819,0.6,1.1074473857879639,10.810811042785645,412.4228820800781,7.5445556640625,201.52830052120484
input_01447,5e5c58e055bc,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01447__ce4551264fef626e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01447.nc,10,1683,0.6,0.579996645450592,10.0,378.37469482421875,8.65118408203125,189.90510783956472
input_01450,7d01005ea957,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01450__12b9e9e87c340ef6.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01450.nc,10,1731,0.6,0.7356101274490356,10.810811042785645,412.4228820800781,8.584716796875,194.02517066039482
input_01453,c71719bfda4f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01453__5e408af125587ada.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01453.nc,10,1769,0.6,1.5669668912887573,8.163265228271484,300.0580749511719,8.94366455078125,197.31397525999404
input_01458,aa583d307e6d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01458__10e1338131e690fe.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01458.nc,10,1672,0.6,2.1051719188690186,14.285714149475098,556.2529907226562,8.1954345703125,188.93144281284233
input_01465,e10df72e626f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01465__6435e376562fb0bf.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01465.nc,10,1659,0.6,0.8442707061767578,14.285714149475098,556.2529907226562,8.437255859375,187.87682866977755
input_01473,f5ef606efc4a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01473__ced970df6814130b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01473.nc,10,1745,0.6,1.414992332458496,12.903225898742676,499.3451843261719,8.5115966796875,195.19147283292412
input_01476,8915dc0d9019,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01476__fd0515124478df56.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01476.nc,10,1767,0.6,0.6323806643486023,10.810811042785645,412.4228820800781,7.927490234375,197.1198775231624
input_01478,00eeddf9db1c,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01478__4cec7e25cd5403ab.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01478.nc,10,1690,0.6,0.6425477266311646,8.69565200805664,322.9681396484375,8.75390625,190.50823735881232
input_01513,448fd825ff48,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01513__71cef8a45877dac7.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01513.nc,10,1815,0.6,0.2871527373790741,9.302325248718262,348.8512268066406,7.6990966796875,201.22969125522278
input_01518,6c184582e523,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01518__b10f4c3ff0e16cec.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01518.nc,10,1723,0.6,0.6146323680877686,11.764705657958984,452.1927490234375,8.4678955078125,193.3364460354765
input_01542,0bd01b3669d9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01542__b8ee81cdd78c9029.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01542.nc,10,1720,0.6,2.230660915374756,11.764705657958984,452.1927490234375,8.5306396484375,193.056619467719
input_01553,15bd5eedf096,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01553__d41a5585462f2f5b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01553.nc,10,1774,0.6,1.2948483228683472,11.764705657958984,452.1927490234375,7.84844970703125,197.72240563084102
input_01577,dbcb05bb0887,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01577__ea0b2b403cb8e9d6.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01577.nc,10,1732,0.6,0.8947848081588745,10.0,378.37469482421875,8.333251953125,194.10812001716025
input_01586,7a22534e972e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01586__41b6597a2659b8d6.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01586.nc,10,1620,0.6,0.8940756320953369,14.285714149475098,556.2529907226562,8.103271484375,184.54671548232437
input_01594,fbbb9fc0fdfe,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01594__273bc34f3e6e65ae.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01594.nc,10,1802,0.6,0.39183899760246277,10.0,378.37469482421875,7.52532958984375,200.12667865978173
input_01599,67749afbfdf8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01599__450f70a476c40c54.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01599.nc,10,1749,0.6,0.8477407097816467,8.69565200805664,322.9681396484375,8.7874755859375,195.55185228560478
input_01601,531c92ab9737,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01601__fecf76c19c25eb1e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01601.nc,10,1747,0.6,1.105606198310852,9.302325248718262,348.8512268066406,8.70184326171875,195.4276872111511
input_01607,5012dcc23960,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01607__aada630ea7949984.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01607.nc,10,1955,0.6,0.41847434639930725,10.0,378.37469482421875,8.5753173828125,213.23088661588315
input_01622,07418251cdb0,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01622__45fc249db46b94e3.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01622.nc,10,1871,0.6,0.9433495998382568,8.69565200805664,322.9681396484375,8.02392578125,206.01731064850497
input_01632,deca2d4610d5,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01632__7c4005a429d6497f.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01632.nc,10,1726,0.6,0.555707573890686,10.0,378.37469482421875,8.813720703125,193.54936075519169
input_01637,7afc0cde6032,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01637__c0e1931244ca0eba.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01637.nc,10,1679,0.6,0.8783042430877686,9.302325248718262,348.8512268066406,8.9224853515625,189.53542498052872
input_01639,f60f251a66db,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01639__357596fbecf7e972.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01639.nc,10,1699,0.6,0.7893689274787903,9.302325248718262,348.8512268066406,8.87371826171875,191.29792472034535
input_01649,deac1ca58695,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01649__b04bf2f4b81316f5.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01649.nc,10,1725,0.6,0.9894266724586487,10.0,378.37469482421875,8.40277099609375,193.51214230828924
input_01650,45cb6c55c357,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01650__828c86edf63eeb19.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01650.nc,10,1825,0.6,1.4924448728561401,10.0,378.37469482421875,7.92364501953125,202.02505944563325
input_01659,537c11a022ae,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01659__cf1971704da716ae.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01659.nc,10,2128,0.6,0.6217269897460938,7.692307949066162,279.6082763671875,7.97528076171875,228.06034325265577
input_01661,f80407cb70cf,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01661__d453c70978a7b912.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01661.nc,10,1674,0.6,3.6676642894744873,10.810811042785645,412.4228820800781,8.35406494140625,189.18234970482663
input_01662,d39733ec9a07,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01662__049cafdc97400801.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01662.nc,10,1905,0.6,1.5821213722229004,7.272727012634277,261.2183837890625,7.96832275390625,208.92799290965417
input_01670,117dee8e7d3f,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01670__2633a76a00676caa.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01670.nc,10,1861,0.6,0.8687406182289124,6.896552085876465,244.57167053222656,8.66064453125,205.15260534643875
input_01675,e0d73e2859fd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01675__22fe681edd1c02b4.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01675.nc,10,1568,0.6,2.7608959674835205,16.0,626.4285278320312,8.0308837890625,180.07081956684408
input_01694,dfdb9f622d03,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01694__39e9242e075e402e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01694.nc,10,1720,0.6,0.5305335521697998,10.810811042785645,412.4228820800781,8.548583984375,193.0372683524961
input_01697,b3be7c60bd61,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01697__48f8d713df6903dd.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01697.nc,10,1883,0.6,0.5142965912818909,8.163265228271484,300.0580749511719,7.876953125,207.07099359098743
input_01699,2a9d10f95c76,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01699__b36ce9d824e1c35a.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01699.nc,10,1888,0.6,0.8765659928321838,8.69565200805664,322.9681396484375,8.8466796875,207.47349276522027
input_01702,b788abe30695,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01702__b4bf2dc19928a0ce.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01702.nc,10,1699,0.6,0.8954943418502808,12.903225898742676,499.3451843261719,7.48883056640625,191.2909246585065
input_01710,414c6b518b3e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01710__0cb36f7bc8bb8bc9.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01710.nc,10,1729,0.6,1.7135385036370818,12.903225806451614,499.3451843261719,7.999755859375,193.8506523813083
input_01737,258e88b20476,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01737__ca6b2ee89617c356.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01737.nc,10,1815,0.6,0.7436571717262268,11.764705657958984,452.1927490234375,7.9342041015625,201.19516527374446
input_01738,c2cdac2b98e3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01738__69b1d8bda45d78ac.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01738.nc,10,1841,0.6,2.4695029258728027,7.692307949066162,279.6082763671875,8.7261962890625,203.45685378030504
input_01758,eb22c574a0ba,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01758__f759c5bce9517462.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01758.nc,10,1842,0.6,0.8409897685050964,10.0,378.37469482421875,7.8985595703125,203.55348014942248
input_01786,c55be8447c59,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01786__d6e0f81475589b83.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01786.nc,10,2348,0.6,0.7529340982437134,5.063291072845459,160.50730895996094,7.8382568359375,246.92115126903042
input_01793,d85807249d96,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01793__8b74c525acc76209.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01793.nc,10,1713,0.6,0.4465012754300007,11.764705882352942,452.1927490234375,7.9967041015625,192.44674226327334
input_01795,8cd46f8266b6,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01795__9d3d8d00a4bd1b05.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01795.nc,10,1737,0.6,2.0234858989715576,11.764705657958984,452.1927490234375,8.1033935546875,194.56207601975535
input_01805,e1cd7950bb4e,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01805__90a5613c6680d92e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01805.nc,10,2104,0.6,0.5991737246513367,6.557376861572266,229.41444396972656,7.63104248046875,226.00861534621885
input_01844,d850bef4099a,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01844__8f27095e0abd9721.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01844.nc,10,1619,0.6,0.45307040214538574,12.903225898742676,499.3451843261719,8.748046875,184.46942695974985
input_01851,4a0525fd8709,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01851__03cacdef362641fe.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01851.nc,10,1912,0.6,0.683606743812561,7.272727012634277,261.2183837890625,7.98162841796875,209.54069350760375
input_01857,66c5068429ba,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01857__0da78ee5f4d88b00.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01857.nc,10,1816,0.6,1.0594011545181274,10.0,378.37469482421875,7.93939208984375,201.33534488940836
input_01864,3f86d367e3c4,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01864__89cf1666829f892b.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01864.nc,10,1983,0.6,0.8306236863136292,7.692307949066162,290.226318359375,7.7626953125,215.59812385681565
input_01882,c2575f20c8b8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01882__49b995cf0f26ee29.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01882.nc,10,1786,0.6,0.5807167887687683,10.0,378.37469482421875,8.10882568359375,198.70865255430022
input_01888,98cb4c3728a4,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01888__7c19ec18dccc0353.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01888.nc,10,1817,0.6,0.2456699013710022,12.903225898742676,499.3451843261719,8.21685791015625,201.40978838739318
input_01919,997b2f90ba90,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01919__7c2eb00e86d5a4ee.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01919.nc,10,1857,0.6,1.3015433549880981,10.810811042785645,412.4228820800781,8.3184814453125,204.852420784552
input_01932,9f5d58172e29,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01932__b5678e31bc71b31e.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01932.nc,10,1621,0.6,0.4898729920387268,14.285714149475098,556.2529907226562,7.415771484375,184.55926373484402
input_01933,d00160f8140d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01933__5a85d551e0bd23eb.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01933.nc,10,1809,0.6,0.5755677819252014,10.0,378.37469482421875,7.557373046875,200.6805427099198
input_01956,341c0c07cacd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01956__95282970b0a89734.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01956.nc,10,1706,0.6,0.7565099596977234,9.302325248718262,348.8512268066406,8.78936767578125,191.8638926295008
input_01972,a3ef05f109dd,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01972__6845f003114e0bce.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01972.nc,10,1829,0.6,0.8015062808990479,7.692307949066162,279.6082763671875,8.7667236328125,202.40304501282145
input_01974,ffabab811292,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01974__78015e5b5f528333.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01974.nc,10,1730,0.6,0.6218234300613403,10.810811042785645,412.4228820800781,7.7442626953125,193.99584260152994
input_01978,ac5b72671d5d,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01978__8d545ae332b6b418.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01978.nc,10,2087,0.6,1.0537288188934326,11.764705657958984,452.1927490234375,8.7398681640625,224.57580516042697
input_01987,67ece373d6f3,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01987__03964a72244ab138.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01987.nc,10,1827,0.6,0.8538352251052856,9.302325248718262,348.8512268066406,7.35223388671875,202.21410912629491
input_01989,57bf37bfd4f9,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01989__310b2424df494713.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01989.nc,10,1907,0.6,0.8762244582176208,6.557376861572266,229.41444396972656,8.77996826171875,209.1151276227555
input_01998,c4c49d9f10d8,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_01998__919987f54b68299a.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_01998.nc,10,2038,0.6,0.5698985457420349,7.272727012634277,261.2183837890625,8.86126708984375,220.33173991611278
input_02000,f4c74a9b01ef,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02000__7763258f0be17f28.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_02000.nc,10,1719,0.6,0.8722569942474365,11.764705657958984,452.1927490234375,8.02777099609375,192.97761829019487
input_02005,02a2ed0b4e40,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02005__7b43ac42788d29e0.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_02005.nc,10,1672,0.6,1.6473771333694458,11.764705657958984,452.1927490234375,7.9620361328125,188.94125910913607
input_02006,b2c0dbe044ed,funwave_capstone_station_artifacts\cache\processed_station_runs\nc_small_ali_02006__a6e49aa7d203e2eb.joblib,funwave_capstone_artifacts_v8_field\extracted_nc\E2\E2\nc_small_ali_02006.nc,10,1760,0.6,1.7762553691864014,8.69565200805664,322.9681396484375,8.64080810546875,196.55272898228492
